Year,Station Code,Region,Garda Station,Value
2021,64102,SundriveRoad, D.M.R. Southern Division,101
2021,64102,SundriveRoad, D.M.R. Southern Division,150
2021,64102,SundriveRoad, D.M.R. Southern Division,18
2021,64102,SundriveRoad, D.M.R. Southern Division,159
2021,64102,SundriveRoad, D.M.R. Southern Division,121
2021,64102,SundriveRoad, D.M.R. Southern Division,39
2021,63303,Swords, D.M.R. Northern Division,247
2021,63303,Swords, D.M.R. Northern Division,83
2021,63303,Swords, D.M.R. Northern Division,2
2021,63303,Swords, D.M.R. Northern Division,16
2021,63303,Swords, D.M.R. Northern Division,65
2021,63303,Swords, D.M.R. Northern Division,684
2021,63303,Swords, D.M.R. Northern Division,180
2021,63303,Swords, D.M.R. Northern Division,107
2021,63303,Swords, D.M.R. Northern Division,18
2021,63303,Swords, D.M.R. Northern Division,229
2021,63303,Swords, D.M.R. Northern Division,220
2021,63303,Swords, D.M.R. Northern Division,119
2021,64202,Tallaght, D.M.R. Southern Division,385
2021,64202,Tallaght, D.M.R. Southern Division,146
2021,64202,Tallaght, D.M.R. Southern Division,5
2021,64202,Tallaght, D.M.R. Southern Division,56
2021,64202,Tallaght, D.M.R. Southern Division,182
2021,64202,Tallaght, D.M.R. Southern Division,1359
2021,64202,Tallaght, D.M.R. Southern Division,254
2021,64202,Tallaght, D.M.R. Southern Division,390
2021,64202,Tallaght, D.M.R. Southern Division,49
2021,64202,Tallaght, D.M.R. Southern Division,633
2021,64202,Tallaght, D.M.R. Southern Division,430
2021,64202,Tallaght, D.M.R. Southern Division,382
2021,64302,Terenure, D.M.R. Southern Division,53
2021,64302,Terenure, D.M.R. Southern Division,37
2021,64302,Terenure, D.M.R. Southern Division,0
2021,64302,Terenure, D.M.R. Southern Division,16
2021,64302,Terenure, D.M.R. Southern Division,56
2021,64302,Terenure, D.M.R. Southern Division,267
2021,64302,Terenure, D.M.R. Southern Division,135
2021,64302,Terenure, D.M.R. Southern Division,76
2021,64302,Terenure, D.M.R. Southern Division,3
2021,64302,Terenure, D.M.R. Southern Division,78
2021,64302,Terenure, D.M.R. Southern Division,113
2021,64302,Terenure, D.M.R. Southern Division,7
